Ride,Date/Time,Wait Time
Accelerator,2024-12-07 23:10:12,0
Accelerator,2024-12-07 23:15:13,0
Accelerator,2024-12-07 23:20:12,0
Accelerator,2024-12-07 23:25:12,0
Accelerator,2024-12-07 23:30:12,0
Accelerator,2024-12-07 23:35:12,0
Accelerator,2024-12-07 23:40:12,0
Accelerator,2024-12-07 23:45:11,0
Accelerator,2024-12-07 23:50:12,0
Accelerator,2024-12-07 23:55:12,0
Accelerator,2024-12-08 00:00:12,0
Accelerator,2024-12-08 00:05:12,0
Accelerator,2024-12-08 00:10:12,0
Accelerator,2024-12-08 00:15:12,0
Accelerator,2024-12-08 00:20:11,0
Accelerator,2024-12-08 00:25:12,0
Accelerator,2024-12-08 00:30:12,0
Accelerator,2024-12-08 00:35:12,0
Accelerator,2024-12-08 00:40:11,0
Accelerator,2024-12-08 00:45:12,0
Accelerator,2024-12-08 00:50:12,0
Accelerator,2024-12-08 00:55:12,0
Accelerator,2024-12-08 06:00:11,0
Accelerator,2024-12-08 06:05:11,0
Accelerator,2024-12-08 06:10:12,0
Accelerator,2024-12-08 06:15:11,0
Accelerator,2024-12-08 06:20:12,0
Accelerator,2024-12-08 06:25:11,0
Accelerator,2024-12-08 06:30:12,0
Accelerator,2024-12-08 06:40:12,0
Accelerator,2024-12-08 06:45:12,0
Accelerator,2024-12-08 06:50:12,0
Accelerator,2024-12-08 06:55:12,0
Accelerator,2024-12-08 07:00:12,0
Accelerator,2024-12-08 07:05:11,0
Accelerator,2024-12-08 07:10:12,0
Accelerator,2024-12-08 07:15:12,0
Accelerator,2024-12-08 07:20:12,0
Accelerator,2024-12-08 07:25:12,0
Accelerator,2024-12-08 07:30:12,0
Accelerator,2024-12-08 07:35:12,0
Accelerator,2024-12-08 07:40:12,0
Accelerator,2024-12-08 07:45:12,0
Accelerator,2024-12-08 07:50:12,0
Accelerator,2024-12-08 07:55:13,0
Accelerator,2024-12-08 08:00:12,0
Accelerator,2024-12-08 08:05:12,0
Accelerator,2024-12-08 08:10:11,0
Accelerator,2024-12-08 08:15:12,0
Accelerator,2024-12-08 08:20:12,0
Accelerator,2024-12-08 08:25:12,0
Accelerator,2024-12-08 08:30:11,0
