date,station_id,station_name,latitude,longitude,avg_daily_relative_humidity
13/11/2018,S60,Sentosa,1.25,103.8279,89.03
14/11/2018,S60,Sentosa,1.25,103.8279,77.84
15/11/2018,S60,Sentosa,1.25,103.8279,86.38
16/11/2018,S60,Sentosa,1.25,103.8279,79.72
17/11/2018,S60,Sentosa,1.25,103.8279,79.73
18/11/2018,S60,Sentosa,1.25,103.8279,83.55
19/11/2018,S60,Sentosa,1.25,103.8279,80.3
20/11/2018,S60,Sentosa,1.25,103.8279,75.99
21/11/2018,S60,Sentosa,1.25,103.8279,83.54
22/11/2018,S60,Sentosa,1.25,103.8279,82.33
23/11/2018,S60,Sentosa,1.25,103.8279,80.81
24/11/2018,S60,Sentosa,1.25,103.8279,74.01
25/11/2018,S60,Sentosa,1.25,103.8279,79.49
26/11/2018,S60,Sentosa,1.25,103.8279,77.03
27/11/2018,S60,Sentosa,1.25,103.8279,82.15
28/11/2018,S60,Sentosa,1.25,103.8279,78.64
29/11/2018,S60,Sentosa,1.25,103.8279,76.1
30/11/2018,S60,Sentosa,1.25,103.8279,80.03
1/12/2018,S60,Sentosa,1.25,103.8279,82.9
2/12/2018,S60,Sentosa,1.25,103.8279,82.87
3/12/2018,S60,Sentosa,1.25,103.8279,85.32
4/12/2018,S60,Sentosa,1.25,103.8279,79.76
5/12/2018,S60,Sentosa,1.25,103.8279,82.86
6/12/2018,S60,Sentosa,1.25,103.8279,80.33
7/12/2018,S60,Sentosa,1.25,103.8279,77.2
8/12/2018,S60,Sentosa,1.25,103.8279,79.69
9/12/2018,S60,Sentosa,1.25,103.8279,81.73
10/12/2018,S60,Sentosa,1.25,103.8279,83.44
11/12/2018,S60,Sentosa,1.25,103.8279,84.05
12/12/2018,S60,Sentosa,1.25,103.8279,84.93
13/12/2018,S60,Sentosa,1.25,103.8279,82.11
14/12/2018,S60,Sentosa,1.25,103.8279,76.24
15/12/2018,S60,Sentosa,1.25,103.8279,78.23
16/12/2018,S60,Sentosa,1.25,103.8279,81.4
17/12/2018,S60,Sentosa,1.25,103.8279,78.5
18/12/2018,S60,Sentosa,1.25,103.8279,73.9
19/12/2018,S60,Sentosa,1.25,103.8279,72.84
20/12/2018,S60,Sentosa,1.25,103.8279,73.2
21/12/2018,S60,Sentosa,1.25,103.8279,73.19
22/12/2018,S60,Sentosa,1.25,103.8279,75.69
23/12/2018,S60,Sentosa,1.25,103.8279,74.38
24/12/2018,S60,Sentosa,1.25,103.8279,70.4
25/12/2018,S60,Sentosa,1.25,103.8279,72.02
26/12/2018,S60,Sentosa,1.25,103.8279,70.3
27/12/2018,S60,Sentosa,1.25,103.8279,71.46
28/12/2018,S60,Sentosa,1.25,103.8279,66.51
29/12/2018,S60,Sentosa,1.25,103.8279,74.21
30/12/2018,S60,Sentosa,1.25,103.8279,80.44
2/1/2019,S60,Sentosa,1.25,103.8279,62.86
3/1/2019,S60,Sentosa,1.25,103.8279,73.65
4/1/2019,S60,Sentosa,1.25,103.8279,69.4
5/1/2019,S60,Sentosa,1.25,103.8279,74.41
6/1/2019,S60,Sentosa,1.25,103.8279,72.17
7/1/2019,S60,Sentosa,1.25,103.8279,69.09
8/1/2019,S60,Sentosa,1.25,103.8279,76.32
9/1/2019,S60,Sentosa,1.25,103.8279,72.07
10/1/2019,S60,Sentosa,1.25,103.8279,66.56
11/1/2019,S60,Sentosa,1.25,103.8279,69.72
12/1/2019,S60,Sentosa,1.25,103.8279,71.99
13/1/2019,S60,Sentosa,1.25,103.8279,73.4
14/1/2019,S60,Sentosa,1.25,103.8279,71.45
15/1/2019,S60,Sentosa,1.25,103.8279,73.72
16/1/2019,S60,Sentosa,1.25,103.8279,71.33
17/1/2019,S60,Sentosa,1.25,103.8279,79.79
18/1/2019,S60,Sentosa,1.25,103.8279,82.77
19/1/2019,S60,Sentosa,1.25,103.8279,70.99
20/1/2019,S60,Sentosa,1.25,103.8279,69.82
21/1/2019,S60,Sentosa,1.25,103.8279,70.9
22/1/2019,S60,Sentosa,1.25,103.8279,68.56
23/1/2019,S60,Sentosa,1.25,103.8279,67.44
24/1/2019,S60,Sentosa,1.25,103.8279,67.37
29/1/2019,S60,Sentosa,1.25,103.8279,64.06
30/1/2019,S60,Sentosa,1.25,103.8279,66.74
31/1/2019,S60,Sentosa,1.25,103.8279,69.58
1/2/2019,S60,Sentosa,1.25,103.8279,68.08
2/2/2019,S60,Sentosa,1.25,103.8279,71.53
3/2/2019,S60,Sentosa,1.25,103.8279,70.79
4/2/2019,S60,Sentosa,1.25,103.8279,76.22
5/2/2019,S60,Sentosa,1.25,103.8279,73.63
6/2/2019,S60,Sentosa,1.25,103.8279,66.2
7/2/2019,S60,Sentosa,1.25,103.8279,71.21
8/2/2019,S60,Sentosa,1.25,103.8279,72.86
9/2/2019,S60,Sentosa,1.25,103.8279,73.85
10/2/2019,S60,Sentosa,1.25,103.8279,68.95
11/2/2019,S60,Sentosa,1.25,103.8279,62.8
12/2/2019,S60,Sentosa,1.25,103.8279,62.03
13/2/2019,S60,Sentosa,1.25,103.8279,69.38
14/2/2019,S60,Sentosa,1.25,103.8279,66.45
15/2/2019,S60,Sentosa,1.25,103.8279,66.86
16/2/2019,S60,Sentosa,1.25,103.8279,65.47
17/2/2019,S60,Sentosa,1.25,103.8279,73.63
18/2/2019,S60,Sentosa,1.25,103.8279,78.74
19/2/2019,S60,Sentosa,1.25,103.8279,75
20/2/2019,S60,Sentosa,1.25,103.8279,72.71
21/2/2019,S60,Sentosa,1.25,103.8279,65.67
22/2/2019,S60,Sentosa,1.25,103.8279,69.8
23/2/2019,S60,Sentosa,1.25,103.8279,68.24
24/2/2019,S60,Sentosa,1.25,103.8279,67.55
25/2/2019,S60,Sentosa,1.25,103.8279,70.3
26/2/2019,S60,Sentosa,1.25,103.8279,72.13
27/2/2019,S60,Sentosa,1.25,103.8279,67.25
28/2/2019,S60,Sentosa,1.25,103.8279,69.94
1/3/2019,S60,Sentosa,1.25,103.8279,66.52
2/3/2019,S60,Sentosa,1.25,103.8279,64.59
3/3/2019,S60,Sentosa,1.25,103.8279,67.84
4/3/2019,S60,Sentosa,1.25,103.8279,70.62
5/3/2019,S60,Sentosa,1.25,103.8279,66.51
6/3/2019,S60,Sentosa,1.25,103.8279,68.96
7/3/2019,S60,Sentosa,1.25,103.8279,74.28
8/3/2019,S60,Sentosa,1.25,103.8279,71.88
9/3/2019,S60,Sentosa,1.25,103.8279,72.56
10/3/2019,S60,Sentosa,1.25,103.8279,73.16
11/3/2019,S60,Sentosa,1.25,103.8279,75.14
12/3/2019,S60,Sentosa,1.25,103.8279,70.32
13/3/2019,S60,Sentosa,1.25,103.8279,70.29
14/3/2019,S60,Sentosa,1.25,103.8279,62.35
15/3/2019,S60,Sentosa,1.25,103.8279,62.54
16/3/2019,S60,Sentosa,1.25,103.8279,66.48
17/3/2019,S60,Sentosa,1.25,103.8279,63.02
18/3/2019,S60,Sentosa,1.25,103.8279,57.02
19/3/2019,S60,Sentosa,1.25,103.8279,63.5
20/3/2019,S60,Sentosa,1.25,103.8279,64.28
21/3/2019,S60,Sentosa,1.25,103.8279,72.67
22/3/2019,S60,Sentosa,1.25,103.8279,72.15
23/3/2019,S60,Sentosa,1.25,103.8279,74.45
24/3/2019,S60,Sentosa,1.25,103.8279,70.39
25/3/2019,S60,Sentosa,1.25,103.8279,71.61
26/3/2019,S60,Sentosa,1.25,103.8279,68.87
27/3/2019,S60,Sentosa,1.25,103.8279,62.98
28/3/2019,S60,Sentosa,1.25,103.8279,71.8
29/3/2019,S60,Sentosa,1.25,103.8279,71.32
30/3/2019,S60,Sentosa,1.25,103.8279,80.19
31/3/2019,S60,Sentosa,1.25,103.8279,78.44
1/4/2019,S60,Sentosa,1.25,103.8279,86.56
2/4/2019,S60,Sentosa,1.25,103.8279,73.63
3/4/2019,S60,Sentosa,1.25,103.8279,78.14
4/4/2019,S60,Sentosa,1.25,103.8279,69.21
5/4/2019,S60,Sentosa,1.25,103.8279,70.14
6/4/2019,S60,Sentosa,1.25,103.8279,68.6
7/4/2019,S60,Sentosa,1.25,103.8279,69.01
8/4/2019,S60,Sentosa,1.25,103.8279,69.7
9/4/2019,S60,Sentosa,1.25,103.8279,70.45
10/4/2019,S60,Sentosa,1.25,103.8279,72.73
11/4/2019,S60,Sentosa,1.25,103.8279,79.57
12/4/2019,S60,Sentosa,1.25,103.8279,73.31
13/4/2019,S60,Sentosa,1.25,103.8279,73.13
14/4/2019,S60,Sentosa,1.25,103.8279,77.8
15/4/2019,S60,Sentosa,1.25,103.8279,72.73
16/4/2019,S60,Sentosa,1.25,103.8279,70.2
17/4/2019,S60,Sentosa,1.25,103.8279,71.72
18/4/2019,S60,Sentosa,1.25,103.8279,69.88
19/4/2019,S60,Sentosa,1.25,103.8279,71.08
20/4/2019,S60,Sentosa,1.25,103.8279,80.02
23/4/2019,S60,Sentosa,1.25,103.8279,82.16
24/4/2019,S60,Sentosa,1.25,103.8279,83.84
25/4/2019,S60,Sentosa,1.25,103.8279,76.79
26/4/2019,S60,Sentosa,1.25,103.8279,85.38
27/4/2019,S60,Sentosa,1.25,103.8279,78.69
28/4/2019,S60,Sentosa,1.25,103.8279,73.99
29/4/2019,S60,Sentosa,1.25,103.8279,77.05
30/4/2019,S60,Sentosa,1.25,103.8279,77.85
1/5/2019,S60,Sentosa,1.25,103.8279,72.2
2/5/2019,S60,Sentosa,1.25,103.8279,73.66
3/5/2019,S60,Sentosa,1.25,103.8279,74.65
4/5/2019,S60,Sentosa,1.25,103.8279,76.63
5/5/2019,S60,Sentosa,1.25,103.8279,76.44
6/5/2019,S60,Sentosa,1.25,103.8279,66.65
7/5/2019,S60,Sentosa,1.25,103.8279,70.55
8/5/2019,S60,Sentosa,1.25,103.8279,83.28
9/5/2019,S60,Sentosa,1.25,103.8279,71.35
10/5/2019,S60,Sentosa,1.25,103.8279,73.39
11/5/2019,S60,Sentosa,1.25,103.8279,80.33
12/5/2019,S60,Sentosa,1.25,103.8279,74.92
13/5/2019,S60,Sentosa,1.25,103.8279,76.88
14/5/2019,S60,Sentosa,1.25,103.8279,75.97
15/5/2019,S60,Sentosa,1.25,103.8279,76.55
16/5/2019,S60,Sentosa,1.25,103.8279,76.04
17/5/2019,S60,Sentosa,1.25,103.8279,79.17
18/5/2019,S60,Sentosa,1.25,103.8279,76.23
19/5/2019,S60,Sentosa,1.25,103.8279,80.55
20/5/2019,S60,Sentosa,1.25,103.8279,76.51
21/5/2019,S60,Sentosa,1.25,103.8279,78.17
22/5/2019,S60,Sentosa,1.25,103.8279,81.59
23/5/2019,S60,Sentosa,1.25,103.8279,74.62
24/5/2019,S60,Sentosa,1.25,103.8279,69.84
25/5/2019,S60,Sentosa,1.25,103.8279,76.92
26/5/2019,S60,Sentosa,1.25,103.8279,75.71
27/5/2019,S60,Sentosa,1.25,103.8279,77.07
28/5/2019,S60,Sentosa,1.25,103.8279,75.43
29/5/2019,S60,Sentosa,1.25,103.8279,76.41
30/5/2019,S60,Sentosa,1.25,103.8279,80.21
31/5/2019,S60,Sentosa,1.25,103.8279,76.66
1/6/2019,S60,Sentosa,1.25,103.8279,78.21
2/6/2019,S60,Sentosa,1.25,103.8279,74.93
3/6/2019,S60,Sentosa,1.25,103.8279,83.38
4/6/2019,S60,Sentosa,1.25,103.8279,80.48
5/6/2019,S60,Sentosa,1.25,103.8279,77.25
6/6/2019,S60,Sentosa,1.25,103.8279,84.41
7/6/2019,S60,Sentosa,1.25,103.8279,83.54
8/6/2019,S60,Sentosa,1.25,103.8279,82.31
9/6/2019,S60,Sentosa,1.25,103.8279,77.79
10/6/2019,S60,Sentosa,1.25,103.8279,75.56
11/6/2019,S60,Sentosa,1.25,103.8279,73.91
12/6/2019,S60,Sentosa,1.25,103.8279,83.02
13/6/2019,S60,Sentosa,1.25,103.8279,80.66
14/6/2019,S60,Sentosa,1.25,103.8279,76.92
15/6/2019,S60,Sentosa,1.25,103.8279,77.75
16/6/2019,S60,Sentosa,1.25,103.8279,75.67
17/6/2019,S60,Sentosa,1.25,103.8279,78.77
18/6/2019,S60,Sentosa,1.25,103.8279,83.55
19/6/2019,S60,Sentosa,1.25,103.8279,81.9
20/6/2019,S60,Sentosa,1.25,103.8279,77.31
21/6/2019,S60,Sentosa,1.25,103.8279,77.02
22/6/2019,S60,Sentosa,1.25,103.8279,79.53
23/6/2019,S60,Sentosa,1.25,103.8279,86.45
24/6/2019,S60,Sentosa,1.25,103.8279,78.51
25/6/2019,S60,Sentosa,1.25,103.8279,72.47
26/6/2019,S60,Sentosa,1.25,103.8279,78.8
27/6/2019,S60,Sentosa,1.25,103.8279,76
28/6/2019,S60,Sentosa,1.25,103.8279,74.18
29/6/2019,S60,Sentosa,1.25,103.8279,77.16
30/6/2019,S60,Sentosa,1.25,103.8279,76.23
1/7/2019,S60,Sentosa,1.25,103.8279,70.32
2/7/2019,S60,Sentosa,1.25,103.8279,72.24
3/7/2019,S60,Sentosa,1.25,103.8279,74.77
4/7/2019,S60,Sentosa,1.25,103.8279,75.38
5/7/2019,S60,Sentosa,1.25,103.8279,74.16
6/7/2019,S60,Sentosa,1.25,103.8279,74.71
7/7/2019,S60,Sentosa,1.25,103.8279,78.55
8/7/2019,S60,Sentosa,1.25,103.8279,81.83
9/7/2019,S60,Sentosa,1.25,103.8279,80.29
10/7/2019,S60,Sentosa,1.25,103.8279,71.12
11/7/2019,S60,Sentosa,1.25,103.8279,68
12/7/2019,S60,Sentosa,1.25,103.8279,70.99
13/7/2019,S60,Sentosa,1.25,103.8279,72.23
14/7/2019,S60,Sentosa,1.25,103.8279,71.46
15/7/2019,S60,Sentosa,1.25,103.8279,78.02
16/7/2019,S60,Sentosa,1.25,103.8279,70.51
17/7/2019,S60,Sentosa,1.25,103.8279,68.5
18/7/2019,S60,Sentosa,1.25,103.8279,65.33
19/7/2019,S60,Sentosa,1.25,103.8279,67.74
20/7/2019,S60,Sentosa,1.25,103.8279,71.49
25/7/2019,S60,Sentosa,1.25,103.8279,68.3
26/7/2019,S60,Sentosa,1.25,103.8279,67.07
27/7/2019,S60,Sentosa,1.25,103.8279,70.79
28/7/2019,S60,Sentosa,1.25,103.8279,73.64
29/7/2019,S60,Sentosa,1.25,103.8279,70.51
30/7/2019,S60,Sentosa,1.25,103.8279,70.73
31/7/2019,S60,Sentosa,1.25,103.8279,66.58
1/8/2019,S60,Sentosa,1.25,103.8279,65.31
2/8/2019,S60,Sentosa,1.25,103.8279,66.92
3/8/2019,S60,Sentosa,1.25,103.8279,68.93
4/8/2019,S60,Sentosa,1.25,103.8279,72.07
5/8/2019,S60,Sentosa,1.25,103.8279,71.74
6/8/2019,S60,Sentosa,1.25,103.8279,73.29
7/8/2019,S60,Sentosa,1.25,103.8279,70.82
8/8/2019,S60,Sentosa,1.25,103.8279,70.25
9/8/2019,S60,Sentosa,1.25,103.8279,72.39
10/8/2019,S60,Sentosa,1.25,103.8279,72.26
11/8/2019,S60,Sentosa,1.25,103.8279,72.01
12/8/2019,S60,Sentosa,1.25,103.8279,70.88
13/8/2019,S60,Sentosa,1.25,103.8279,72.16
14/8/2019,S60,Sentosa,1.25,103.8279,73.02
15/8/2019,S60,Sentosa,1.25,103.8279,72.77
16/8/2019,S60,Sentosa,1.25,103.8279,68.61
17/8/2019,S60,Sentosa,1.25,103.8279,73.96
18/8/2019,S60,Sentosa,1.25,103.8279,69.15
19/8/2019,S60,Sentosa,1.25,103.8279,67.33
20/8/2019,S60,Sentosa,1.25,103.8279,72.83
21/8/2019,S60,Sentosa,1.25,103.8279,70.98
22/8/2019,S60,Sentosa,1.25,103.8279,72.44
23/8/2019,S60,Sentosa,1.25,103.8279,68.99
24/8/2019,S60,Sentosa,1.25,103.8279,68.39
25/8/2019,S60,Sentosa,1.25,103.8279,71.01
26/8/2019,S60,Sentosa,1.25,103.8279,74.21
27/8/2019,S60,Sentosa,1.25,103.8279,80.16
28/8/2019,S60,Sentosa,1.25,103.8279,78
29/8/2019,S60,Sentosa,1.25,103.8279,74
30/8/2019,S60,Sentosa,1.25,103.8279,71.67
31/8/2019,S60,Sentosa,1.25,103.8279,65.43
1/9/2019,S60,Sentosa,1.25,103.8279,69.85
2/9/2019,S60,Sentosa,1.25,103.8279,72.54
3/9/2019,S60,Sentosa,1.25,103.8279,73.53
4/9/2019,S60,Sentosa,1.25,103.8279,73.32
5/9/2019,S60,Sentosa,1.25,103.8279,70.66
6/9/2019,S60,Sentosa,1.25,103.8279,70.67
7/9/2019,S60,Sentosa,1.25,103.8279,69.8
8/9/2019,S60,Sentosa,1.25,103.8279,68.67
9/9/2019,S60,Sentosa,1.25,103.8279,72.24
10/9/2019,S60,Sentosa,1.25,103.8279,72.64
11/9/2019,S60,Sentosa,1.25,103.8279,70.38
13/9/2019,S60,Sentosa,1.25,103.8279,73.75
14/9/2019,S60,Sentosa,1.25,103.8279,75.35
15/9/2019,S60,Sentosa,1.25,103.8279,70.71
16/9/2019,S60,Sentosa,1.25,103.8279,68.45
17/9/2019,S60,Sentosa,1.25,103.8279,71.2
18/9/2019,S60,Sentosa,1.25,103.8279,72.13
19/9/2019,S60,Sentosa,1.25,103.8279,70.3
20/9/2019,S60,Sentosa,1.25,103.8279,72.77
21/9/2019,S60,Sentosa,1.25,103.8279,66.89
22/9/2019,S60,Sentosa,1.25,103.8279,70.02
23/9/2019,S60,Sentosa,1.25,103.8279,75.21
24/9/2019,S60,Sentosa,1.25,103.8279,72.69
25/9/2019,S60,Sentosa,1.25,103.8279,85.33
26/9/2019,S60,Sentosa,1.25,103.8279,74.62
27/9/2019,S60,Sentosa,1.25,103.8279,70.49
28/9/2019,S60,Sentosa,1.25,103.8279,71.73
29/9/2019,S60,Sentosa,1.25,103.8279,72.86
30/9/2019,S60,Sentosa,1.25,103.8279,78.96
1/10/2019,S60,Sentosa,1.25,103.8279,75.59
2/10/2019,S60,Sentosa,1.25,103.8279,76.79
3/10/2019,S60,Sentosa,1.25,103.8279,73.68
4/10/2019,S60,Sentosa,1.25,103.8279,72.59
5/10/2019,S60,Sentosa,1.25,103.8279,73.25
6/10/2019,S60,Sentosa,1.25,103.8279,67.27
7/10/2019,S60,Sentosa,1.25,103.8279,76.75
8/10/2019,S60,Sentosa,1.25,103.8279,75.7
9/10/2019,S60,Sentosa,1.25,103.8279,70.88
10/10/2019,S60,Sentosa,1.25,103.8279,69.17
11/10/2019,S60,Sentosa,1.25,103.8279,70.46
12/10/2019,S60,Sentosa,1.25,103.8279,70.84
13/10/2019,S60,Sentosa,1.25,103.8279,70.77
14/10/2019,S60,Sentosa,1.25,103.8279,68.69
15/10/2019,S60,Sentosa,1.25,103.8279,68.81
16/10/2019,S60,Sentosa,1.25,103.8279,70.77
17/10/2019,S60,Sentosa,1.25,103.8279,72.6
18/10/2019,S60,Sentosa,1.25,103.8279,74.97
19/10/2019,S60,Sentosa,1.25,103.8279,70.66
20/10/2019,S60,Sentosa,1.25,103.8279,75.58
21/10/2019,S60,Sentosa,1.25,103.8279,74.98
22/10/2019,S60,Sentosa,1.25,103.8279,83.41
23/10/2019,S60,Sentosa,1.25,103.8279,79.58
24/10/2019,S60,Sentosa,1.25,103.8279,73.27
25/10/2019,S60,Sentosa,1.25,103.8279,73.64
26/10/2019,S60,Sentosa,1.25,103.8279,78.99
27/10/2019,S60,Sentosa,1.25,103.8279,75.34
28/10/2019,S60,Sentosa,1.25,103.8279,77.51
29/10/2019,S60,Sentosa,1.25,103.8279,69.92
30/10/2019,S60,Sentosa,1.25,103.8279,71.36
31/10/2019,S60,Sentosa,1.25,103.8279,70.67
1/11/2019,S60,Sentosa,1.25,103.8279,68.44
2/11/2019,S60,Sentosa,1.25,103.8279,67.91
3/11/2019,S60,Sentosa,1.25,103.8279,70.66
4/11/2019,S60,Sentosa,1.25,103.8279,68.42
5/11/2019,S60,Sentosa,1.25,103.8279,73.73
6/11/2019,S60,Sentosa,1.25,103.8279,71.54
7/11/2019,S60,Sentosa,1.25,103.8279,78.99
14/11/2019,S60,Sentosa,1.25,103.8279,72.43
15/11/2019,S60,Sentosa,1.25,103.8279,72.55
16/11/2019,S60,Sentosa,1.25,103.8279,70.19
17/11/2019,S60,Sentosa,1.25,103.8279,64.82
18/11/2019,S60,Sentosa,1.25,103.8279,68.91
19/11/2019,S60,Sentosa,1.25,103.8279,77.27
20/11/2019,S60,Sentosa,1.25,103.8279,81.5
21/11/2019,S60,Sentosa,1.25,103.8279,77.52
22/11/2019,S60,Sentosa,1.25,103.8279,74.45
23/11/2019,S60,Sentosa,1.25,103.8279,78.47
24/11/2019,S60,Sentosa,1.25,103.8279,79.34
25/11/2019,S60,Sentosa,1.25,103.8279,75.3
26/11/2019,S60,Sentosa,1.25,103.8279,69.07
27/11/2019,S60,Sentosa,1.25,103.8279,75.43
28/11/2019,S60,Sentosa,1.25,103.8279,75.62
29/11/2019,S60,Sentosa,1.25,103.8279,82.45
30/11/2019,S60,Sentosa,1.25,103.8279,78.21
1/12/2019,S60,Sentosa,1.25,103.8279,74.8
2/12/2019,S60,Sentosa,1.25,103.8279,81.65
3/12/2019,S60,Sentosa,1.25,103.8279,70.5
4/12/2019,S60,Sentosa,1.25,103.8279,65.91
5/12/2019,S60,Sentosa,1.25,103.8279,67.67
6/12/2019,S60,Sentosa,1.25,103.8279,65.39
7/12/2019,S60,Sentosa,1.25,103.8279,67.29
8/12/2019,S60,Sentosa,1.25,103.8279,74.43
12/12/2019,S60,Sentosa,1.25,103.8279,61.71
13/12/2019,S60,Sentosa,1.25,103.8279,80.81
14/12/2019,S60,Sentosa,1.25,103.8279,91.86
15/12/2019,S60,Sentosa,1.25,103.8279,92.25
16/12/2019,S60,Sentosa,1.25,103.8279,77.68
17/12/2019,S60,Sentosa,1.25,103.8279,87.48
18/12/2019,S60,Sentosa,1.25,103.8279,81.04
19/12/2019,S60,Sentosa,1.25,103.8279,78.18
20/12/2019,S60,Sentosa,1.25,103.8279,75.48
21/12/2019,S60,Sentosa,1.25,103.8279,84.23
22/12/2019,S60,Sentosa,1.25,103.8279,73.77
23/12/2019,S60,Sentosa,1.25,103.8279,76.4
24/12/2019,S60,Sentosa,1.25,103.8279,74.06
25/12/2019,S60,Sentosa,1.25,103.8279,74.99
26/12/2019,S60,Sentosa,1.25,103.8279,67.61
27/12/2019,S60,Sentosa,1.25,103.8279,66.14
28/12/2019,S60,Sentosa,1.25,103.8279,68.72
29/12/2019,S60,Sentosa,1.25,103.8279,68.86
30/12/2019,S60,Sentosa,1.25,103.8279,66
31/12/2019,S60,Sentosa,1.25,103.8279,67.62
1/1/2020,S60,Sentosa,1.25,103.8279,64.35
2/1/2020,S60,Sentosa,1.25,103.8279,80.23
3/1/2020,S60,Sentosa,1.25,103.8279,68.21
4/1/2020,S60,Sentosa,1.25,103.8279,73.43
5/1/2020,S60,Sentosa,1.25,103.8279,68.21
6/1/2020,S60,Sentosa,1.25,103.8279,73.84
7/1/2020,S60,Sentosa,1.25,103.8279,75.19
8/1/2020,S60,Sentosa,1.25,103.8279,71.14
9/1/2020,S60,Sentosa,1.25,103.8279,70.64
10/1/2020,S60,Sentosa,1.25,103.8279,74.4
11/1/2020,S60,Sentosa,1.25,103.8279,71.21
12/1/2020,S60,Sentosa,1.25,103.8279,74.08
13/1/2020,S60,Sentosa,1.25,103.8279,70.73
14/1/2020,S60,Sentosa,1.25,103.8279,68.22
15/1/2020,S60,Sentosa,1.25,103.8279,69.92
16/1/2020,S60,Sentosa,1.25,103.8279,73.21
17/1/2020,S60,Sentosa,1.25,103.8279,67.81
18/1/2020,S60,Sentosa,1.25,103.8279,75.48
19/1/2020,S60,Sentosa,1.25,103.8279,69.01
20/1/2020,S60,Sentosa,1.25,103.8279,72.29
21/1/2020,S60,Sentosa,1.25,103.8279,80.66
22/1/2020,S60,Sentosa,1.25,103.8279,62.06
23/1/2020,S60,Sentosa,1.25,103.8279,70.63
24/1/2020,S60,Sentosa,1.25,103.8279,62.77
25/1/2020,S60,Sentosa,1.25,103.8279,65.32
26/1/2020,S60,Sentosa,1.25,103.8279,70.48
27/1/2020,S60,Sentosa,1.25,103.8279,76.23
28/1/2020,S60,Sentosa,1.25,103.8279,72.64
29/1/2020,S60,Sentosa,1.25,103.8279,85.7
30/1/2020,S60,Sentosa,1.25,103.8279,73.49
31/1/2020,S60,Sentosa,1.25,103.8279,66.36
1/2/2020,S60,Sentosa,1.25,103.8279,69.35
2/2/2020,S60,Sentosa,1.25,103.8279,70.88
3/2/2020,S60,Sentosa,1.25,103.8279,64.48
4/2/2020,S60,Sentosa,1.25,103.8279,63.41
5/2/2020,S60,Sentosa,1.25,103.8279,65.71
6/2/2020,S60,Sentosa,1.25,103.8279,66.02
7/2/2020,S60,Sentosa,1.25,103.8279,65.23
8/2/2020,S60,Sentosa,1.25,103.8279,61.44
9/2/2020,S60,Sentosa,1.25,103.8279,78.06
10/2/2020,S60,Sentosa,1.25,103.8279,79.59
11/2/2020,S60,Sentosa,1.25,103.8279,81.9
12/2/2020,S60,Sentosa,1.25,103.8279,79.58
13/2/2020,S60,Sentosa,1.25,103.8279,71.6
14/2/2020,S60,Sentosa,1.25,103.8279,70.77
15/2/2020,S60,Sentosa,1.25,103.8279,72.17
16/2/2020,S60,Sentosa,1.25,103.8279,71.48
17/2/2020,S60,Sentosa,1.25,103.8279,64.91
18/2/2020,S60,Sentosa,1.25,103.8279,69.46
19/2/2020,S60,Sentosa,1.25,103.8279,66.69
20/2/2020,S60,Sentosa,1.25,103.8279,67.61
21/2/2020,S60,Sentosa,1.25,103.8279,76.63
22/2/2020,S60,Sentosa,1.25,103.8279,69.77
23/2/2020,S60,Sentosa,1.25,103.8279,67.59
24/2/2020,S60,Sentosa,1.25,103.8279,75.31
25/2/2020,S60,Sentosa,1.25,103.8279,66.83
26/2/2020,S60,Sentosa,1.25,103.8279,65.94
27/2/2020,S60,Sentosa,1.25,103.8279,65.96
28/2/2020,S60,Sentosa,1.25,103.8279,68.08
29/2/2020,S60,Sentosa,1.25,103.8279,63.69
1/3/2020,S60,Sentosa,1.25,103.8279,63.28
2/3/2020,S60,Sentosa,1.25,103.8279,64.44
3/3/2020,S60,Sentosa,1.25,103.8279,66.65
4/3/2020,S60,Sentosa,1.25,103.8279,70.62
5/3/2020,S60,Sentosa,1.25,103.8279,76.34
6/3/2020,S60,Sentosa,1.25,103.8279,74.48
7/3/2020,S60,Sentosa,1.25,103.8279,77.69
8/3/2020,S60,Sentosa,1.25,103.8279,76.05
9/3/2020,S60,Sentosa,1.25,103.8279,75.95
10/3/2020,S60,Sentosa,1.25,103.8279,73.52
11/3/2020,S60,Sentosa,1.25,103.8279,72.34
12/3/2020,S60,Sentosa,1.25,103.8279,66.92
13/3/2020,S60,Sentosa,1.25,103.8279,70.08
14/3/2020,S60,Sentosa,1.25,103.8279,71.18
15/3/2020,S60,Sentosa,1.25,103.8279,69.42
16/3/2020,S60,Sentosa,1.25,103.8279,68.24
17/3/2020,S60,Sentosa,1.25,103.8279,61.15
18/3/2020,S60,Sentosa,1.25,103.8279,70.47
19/3/2020,S60,Sentosa,1.25,103.8279,67.16
20/3/2020,S60,Sentosa,1.25,103.8279,67.32
21/3/2020,S60,Sentosa,1.25,103.8279,72.48
22/3/2020,S60,Sentosa,1.25,103.8279,80.21
23/3/2020,S60,Sentosa,1.25,103.8279,84.95
24/3/2020,S60,Sentosa,1.25,103.8279,74.75
25/3/2020,S60,Sentosa,1.25,103.8279,72.8
26/3/2020,S60,Sentosa,1.25,103.8279,70.3
27/3/2020,S60,Sentosa,1.25,103.8279,76.33
28/3/2020,S60,Sentosa,1.25,103.8279,73.71
29/3/2020,S60,Sentosa,1.25,103.8279,65.73
30/3/2020,S60,Sentosa,1.25,103.8279,65.69
