date,timestamp,station_id,station_name,rainfall
1/12/2023,2023-12-01T23:10:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:15:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:20:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:25:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:30:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:35:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:40:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:45:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:50:00+08:00,S60,Sentosa,0
1/12/2023,2023-12-01T23:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T15:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T15:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T15:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T15:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T16:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T17:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T18:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T19:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T20:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T21:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T22:55:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:00:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:05:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:10:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:15:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:20:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:25:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:30:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:35:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:40:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:45:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:50:00+08:00,S60,Sentosa,0
2/12/2023,2023-12-02T23:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T15:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T15:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T15:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T15:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T16:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T17:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T18:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T19:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T20:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T21:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T22:55:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:00:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:05:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:10:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:15:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:20:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:25:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:30:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:35:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:40:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:45:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:50:00+08:00,S60,Sentosa,0
3/12/2023,2023-12-03T23:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T15:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T15:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T15:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T15:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T16:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T17:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T18:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T19:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T20:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T21:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:45:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:50:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T22:55:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:00:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:05:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:10:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:15:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:20:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:25:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:30:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:35:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:40:00+08:00,S60,Sentosa,0
4/12/2023,2023-12-04T23:45:00+08:00,S60,Sentosa,0
